report_date,y
2014-04-01,
2014-04-02,
2014-04-03,
2014-04-04,-0.031660674266113756
2014-04-05,0.11567984654330837
2014-04-06,-0.06876226551505543
2014-04-07,-0.38469301066392214
2014-04-08,-0.06153717663951416
2014-04-09,0.1552965613801406
2014-04-10,0.21836750744369512
2014-04-11,0.12401683241731108
2014-04-12,-0.36531800375935225
2014-04-13,0.0002461544342058919
2014-04-14,0.31334825042513925
2014-04-15,-0.009886343247193258
2014-04-16,-0.1099094102673773
2014-04-17,0.04982899385201764
2014-04-18,-0.0010947357506162613
2014-04-19,-0.09102516243271991
2014-04-20,-0.027608258822486575
2014-04-21,0.06063409927790661
2014-04-22,-0.008236483483075124
2014-04-23,0.04855190900687148
2014-04-24,-0.0862077145487469
2014-04-25,-0.025479553831152427
2014-04-26,-0.07353330120148455
2014-04-27,0.09808124461998285
2014-04-28,0.15410121254365225
2014-04-29,0.20864323326446313
2014-04-30,0.11892117027673713
2014-05-01,-0.55968214312805
2014-05-02,-0.6553742426569543
2014-05-03,0.16486570464567402
2014-05-04,0.8953109244095512
2014-05-05,-0.031107158674340357
2014-05-06,-0.010031120671898014
2014-05-07,-0.28852795422780264
2014-05-08,0.09426375333912981
2014-05-09,0.0641042429456976
2014-05-10,-0.07793468001978893
2014-05-11,-0.10261556532593435
2014-05-12,0.029490119779237628
2014-05-13,-0.09616066538480891
2014-05-14,0.143830233816198
2014-05-15,-0.03364947024279599
2014-05-16,0.19710222565315572
2014-05-17,-0.12840759894556092
2014-05-18,-0.06261700608736537
2014-05-19,0.03661004328129766
2014-05-20,-0.030899260078546126
2014-05-21,-0.04619267442967598
2014-05-22,0.006095422715827276
2014-05-23,-0.014649194247157505
2014-05-24,-0.10300945719935056
2014-05-25,0.2072168272882398
2014-05-26,-0.19424827554494908
2014-05-27,-0.055474728136691714
2014-05-28,0.24564205180401735
2014-05-29,0.13306194598656193
2014-05-30,0.2604927462857257
2014-05-31,-0.21346307759815814
2014-06-01,-0.14053808328146528
2014-06-02,-0.571785549425313
2014-06-03,0.2854089630682396
2014-06-04,0.0788540662954064
2014-06-05,0.32336642869487553
2014-06-06,0.05410179766030497
2014-06-07,-0.20401198581056695
2014-06-08,-0.04441780995854633
2014-06-09,-0.0022084576362169372
2014-06-10,0.010485142486026527
2014-06-11,-0.2142957196807894
2014-06-12,-0.09279229110214585
2014-06-13,0.38395303045229123
2014-06-14,0.12531361453664042
2014-06-15,-0.6501846281899037
2014-06-16,0.22150119236507268
2014-06-17,0.30867852398106954
2014-06-18,0.1645330792991794
2014-06-19,-0.28125825847658315
2014-06-20,-0.1726752778177688
2014-06-21,-0.031002305344092262
2014-06-22,0.3590845072271283
2014-06-23,-0.20365770035647704
2014-06-24,-0.09057421728453105
2014-06-25,0.15762495966853698
2014-06-26,0.0423171842093136
2014-06-27,0.030914420198888112
2014-06-28,0.04276370922163325
2014-06-29,0.015379460692947433
2014-06-30,0.08204179098576911
2014-07-01,-0.036042172747811824
2014-07-02,-0.12493126759931159
2014-07-03,-0.10583306215142022
2014-07-04,-0.07783719652762867
2014-07-05,0.2998852881018585
2014-07-06,-0.0230893909233873
2014-07-07,-0.09914224888261683
2014-07-08,0.008963626001480401
2014-07-09,-0.1042165990166771
2014-07-10,0.19099944014641176
2014-07-11,-0.03738505970297025
2014-07-12,-0.14103359919029407
2014-07-13,0.1473752837828049
2014-07-14,-0.026398394371286688
2014-07-15,-0.06534773777047417
2014-07-16,-0.14699510018226278
2014-07-17,0.22011745677528646
2014-07-18,-0.13479557115714524
2014-07-19,-0.14297198551689055
2014-07-20,-0.08735049898083308
2014-07-21,0.26027671180482725
2014-07-22,0.08683105410169825
2014-07-23,-0.14409348729472335
2014-07-24,0.0896379137171571
2014-07-25,-0.09211194178636907
2014-07-26,0.34259913129471714
2014-07-27,-0.1763821483973415
2014-07-28,0.042499242716924596
2014-07-29,-0.0569718384386749
2014-07-30,-0.1471929176686134
2014-07-31,0.10179967913667406
2014-08-01,0.08092392908088174
2014-08-02,0.08017912205316152
2014-08-03,-0.26263529848054884
2014-08-04,0.14023716518688142
2014-08-05,-0.24237922298819745
2014-08-06,0.039799689952715905
2014-08-07,-0.017422699928656776
2014-08-08,0.2157562622062822
2014-08-09,-0.142127039981288
2014-08-10,-0.022505314468207416
2014-08-11,0.2500109584899959
2014-08-12,0.010198888087947916
2014-08-13,-0.016743790896008054
2014-08-14,-0.22324802046913353
2014-08-15,0.017666132883938576
2014-08-16,0.30347446210710943
2014-08-17,-0.11070029883965365
2014-08-18,-0.039474074258564446
2014-08-19,0.008102189138052746
2014-08-20,-0.17669400008521116
2014-08-21,-0.03003746875604532
2014-08-22,-0.19807068393633653
2014-08-23,0.2269748065997081
2014-08-24,0.0446096529201328
2014-08-25,-0.05013842893875389
2014-08-26,-0.1758731651532975
2014-08-27,0.3546366879529136
2014-08-28,-0.0518271091091084
2014-08-29,
2014-08-30,
2014-08-31,
