2014-09-01,258662195.4119041
2014-09-02,245999215.30827215
2014-09-03,220268537.66159776
2014-09-04,230958459.20920265
2014-09-05,232164602.88854957
2014-09-06,228699531.32021287
2014-09-07,228864353.22271663
2014-09-08,228812536.95527038
2014-09-09,228048907.19453514
2014-09-10,227572717.9968676
2014-09-11,227153319.42230278
2014-09-12,226652561.31985423
2014-09-13,226167020.11744764
2014-09-14,225693931.2987242
2014-09-15,225213342.7022134
2014-09-16,224732595.9089019
2014-09-17,224253524.55936328
2014-09-18,223773921.13395953
2014-09-19,223294135.19908416
2014-09-20,222814526.023075
2014-09-21,222334896.57498467
2014-09-22,221855235.75114763
2014-09-23,221375589.91634348
2014-09-24,220895945.80096593
2014-09-25,220416297.8627606
2014-09-26,219936650.8447863
2014-09-27,219457004.34254152
2014-09-28,218977357.4669655
2014-09-29,218497710.60603634
2014-09-30,218018063.82089686
