2014-09-01,325741074.8686249
2014-09-02,338750176.4533366
2014-09-03,296061494.35359585
2014-09-04,275639599.7594112
2014-09-05,238018061.66833663
2014-09-06,182822725.71636564
2014-09-07,218039180.10499436
2014-09-08,316332976.9866026
2014-09-09,337793470.0294807
2014-09-10,296176491.39966726
2014-09-11,275305555.11511123
2014-09-12,238090173.108746
2014-09-13,184044520.93619692
2014-09-14,219551765.63852555
2014-09-15,317425722.69275475
2014-09-16,338673245.04054767
2014-09-17,296573201.3101685
2014-09-18,274986325.4315467
2014-09-19,238131039.46394396
2014-09-20,185222583.0986172
2014-09-21,221017652.5370955
2014-09-22,318466056.2823549
2014-09-23,339491925.55140245
2014-09-24,296913015.0937366
2014-09-25,274624010.7810168
2014-09-26,238133279.13257694
2014-09-27,186358527.25666136
2014-09-28,222439941.1711815
2014-09-29,319457371.1002672
2014-09-30,340253074.0470325
