report_date,y
2013-07-01,12528.394557823129
2013-07-02,5321.975
2013-07-03,11931.597194388778
2013-07-04,12257.608030592733
2013-07-05,5080.123161764706
2013-07-06,2923.3905967450273
2013-07-07,7036.634275618375
2013-07-08,14392.636206896552
2013-07-09,5656.447882736156
2013-07-10,4195.749596122779
2013-07-11,5332.522796352584
2013-07-12,12544.420974889217
2013-07-13,5018.485590778098
2013-07-14,3994.4146341463415
2013-07-15,18358.463585434172
2013-07-16,16055.454668470906
2013-07-17,14263.41568627451
2013-07-18,15240.098445595855
2013-07-19,11731.940355329949
2013-07-20,5680.423456790123
2013-07-21,3281.922888616891
2013-07-22,22790.79404761905
2013-07-23,28082.91254315305
2013-07-24,40970.160451977405
2013-07-25,42177.52317880795
2013-07-26,42370.12864864865
2013-07-27,16404.022875816994
2013-07-28,8208.55876068376
2013-07-29,19537.147058823528
2013-07-30,13452.146391752578
2013-07-31,9758.485158648926
2013-08-01,19055.01818181818
2013-08-02,39713.915924826906
2013-08-03,20476.554896142432
2013-08-04,8046.703992210321
2013-08-05,15117.231578947369
2013-08-06,15458.423185673893
2013-08-07,27406.555350553506
2013-08-08,26987.845662100455
2013-08-09,27342.11887477314
2013-08-10,24107.253623188404
2013-08-11,13762.4709042077
2013-08-12,25186.492511013217
2013-08-13,24862.113989637306
2013-08-14,12880.619537275064
2013-08-15,44854.62265758092
2013-08-16,28593.08813559322
2013-08-17,3951.8030431107354
2013-08-18,12650.29093931837
2013-08-19,23576.75540765391
2013-08-20,24576.85562805873
2013-08-21,24496.194444444445
2013-08-22,19984.549960031974
2013-08-23,20284.61532385466
2013-08-24,11353.368754956384
2013-08-25,14198.90909090909
2013-08-26,15948.98454404946
2013-08-27,45906.59007633588
2013-08-28,25508.600302800907
2013-08-29,26864.699551569505
2013-08-30,15316.07423904974
2013-08-31,16114.213762811127
2013-09-01,42968.82621288921
2013-09-02,12613.846808510638
2013-09-03,27852.793201133143
2013-09-04,19346.44115574348
2013-09-05,15256.055983205039
2013-09-06,23206.877083333333
2013-09-07,14079.18615916955
2013-09-08,10246.649725274725
2013-09-09,30866.837618403246
2013-09-10,25019.11253369272
2013-09-11,47623.974750830566
2013-09-12,29839.5373430271
2013-09-13,39968.74174372523
2013-09-14,23952.941952506597
2013-09-15,16310.76597131682
2013-09-16,28983.0590121873
2013-09-17,37132.43977055449
2013-09-18,30084.908221797323
2013-09-19,7286.861518825782
2013-09-20,9588.544191919193
2013-09-21,16758.776937618146
2013-09-22,30126.918969849245
2013-09-23,36067.99443069307
2013-09-24,34624.79657910812
2013-09-25,45660.867602196464
2013-09-26,29445.643377885783
2013-09-27,16650.36325301205
2013-09-28,34835.56354916067
2013-09-29,23985.239285714284
2013-09-30,17911.7821958457
2013-10-01,7554.992334905661
2013-10-02,4260.232037691401
2013-10-03,3652.149647887324
2013-10-04,13651.516034985423
2013-10-05,8129.483701979046
2013-10-06,7720.48623853211
2013-10-07,16567.889908256882
2013-10-08,44111.10254957507
2013-10-09,19100.773033707865
2013-10-10,29105.588300835654
2013-10-11,15176.342841470105
2013-10-12,16968.029794149512
2013-10-13,16941.742021276597
2013-10-14,21284.096858638743
2013-10-15,17853.101729399797
2013-10-16,25605.385614385614
2013-10-17,11056.895011876484
2013-10-18,7486.310474401127
2013-10-19,12297.095391705068
2013-10-20,22807.86284177499
2013-10-21,20168.018942731276
2013-10-22,41471.55541181544
2013-10-23,31628.14487783969
2013-10-24,24591.682586644125
2013-10-25,22073.45815722739
2013-10-26,20747.0411937789
2013-10-27,19415.930717863106
2013-10-28,22707.940643033802
2013-10-29,17430.148987854252
2013-10-30,25320.404516640254
2013-10-31,21738.793197810788
2013-11-01,25478.918538256567
2013-11-02,10054.783885542169
2013-11-03,11601.860307923394
2013-11-04,47904.188368690564
2013-11-05,28030.462372881357
2013-11-06,43027.70989872591
2013-11-07,26172.306628966384
2013-11-08,28309.84969512195
2013-11-09,13628.087615087616
2013-11-10,23221.79254015791
2013-11-11,63870.90860517435
2013-11-12,37676.097588978184
2013-11-13,22433.07059824213
2013-11-14,14896.301020408164
2013-11-15,16342.014037057832
2013-11-16,8045.580466148724
2013-11-17,11668.913223140496
2013-11-18,37155.16472184532
2013-11-19,18874.693959731543
2013-11-20,23088.480616038236
2013-11-21,19807.570103366023
2013-11-22,21762.147066561432
2013-11-23,12582.273101673101
2013-11-24,21881.316368286443
2013-11-25,17687.46897073663
2013-11-26,16446.63409147713
2013-11-27,21356.185965782297
2013-11-28,15177.473697209187
2013-11-29,30298.672043010753
2013-11-30,28910.43996134332
2013-12-01,22606.840181557574
2013-12-02,30298.36933962264
2013-12-03,23830.765353961557
2013-12-04,16305.062674743709
2013-12-05,27285.83733271804
2013-12-06,19033.764340013822
2013-12-07,16486.943374598806
2013-12-08,17379.706672739696
2013-12-09,30116.37285456188
2013-12-10,32896.789850212386
2013-12-11,24416.68702965914
2013-12-12,20181.958141573527
2013-12-13,19833.562158619185
2013-12-14,11357.82800608828
2013-12-15,11780.797332185886
2013-12-16,33402.63657754011
2013-12-17,24705.923892304432
2013-12-18,42554.89730639731
2013-12-19,34292.98431946477
2013-12-20,31660.272558714463
2013-12-21,17004.415950920244
2013-12-22,17020.92178318136
2013-12-23,27812.461337617995
2013-12-24,23674.23373253493
2013-12-25,34242.90981169475
2013-12-26,47636.90447114438
2013-12-27,31956.722298221615
2013-12-28,11907.511154219204
2013-12-29,10651.079791344668
2013-12-30,34331.161512027495
2013-12-31,25529.199315329024
2014-01-01,14616.99508785188
2014-01-02,35609.63483146067
2014-01-03,23765.213062895422
2014-01-04,18446.448836350202
2014-01-05,28594.19952580704
2014-01-06,34624.16195139645
2014-01-07,24815.250539568344
2014-01-08,38050.18217399039
2014-01-09,24865.610520722636
2014-01-10,20568.17277670584
2014-01-11,12409.816446911867
2014-01-12,24247.054832076767
2014-01-13,30096.513372582
2014-01-14,26296.640717577353
2014-01-15,28946.91117992177
2014-01-16,24644.799034593725
2014-01-17,20411.025476686427
2014-01-18,22793.529355456285
2014-01-19,18766.648213146138
2014-01-20,69730.21942389422
2014-01-21,47449.88028831087
2014-01-22,45715.920699344366
2014-01-23,32517.785936527693
2014-01-24,53475.95500231947
2014-01-25,28428.571253447746
2014-01-26,50265.53318181818
2014-01-27,42355.2461515243
2014-01-28,37159.10758641329
2014-01-29,31947.240682999258
2014-01-30,15600.54897021781
2014-01-31,7096.0325814536345
2014-02-01,9074.787610619469
2014-02-02,3591.302811717945
2014-02-03,6749.991802078758
2014-02-04,6558.734744525547
2014-02-05,13861.354641871278
2014-02-06,16085.783285302594
2014-02-07,38654.72975265018
2014-02-08,25716.001261741203
2014-02-09,36582.3663049527
2014-02-10,59095.731042978376
2014-02-11,33033.18320195705
2014-02-12,47640.187961843345
2014-02-13,48503.54138253777
2014-02-14,34621.501709626515
2014-02-15,15838.270048246186
2014-02-16,23709.004533091567
2014-02-17,51853.98249424993
2014-02-18,34367.51476739764
2014-02-19,41011.44949367089
2014-02-20,28838.901936289818
2014-02-21,22184.060508369497
2014-02-22,16677.20237653175
2014-02-23,23929.15567541064
2014-02-24,57182.38599033817
2014-02-25,35852.75071907958
2014-02-26,33899.03380147584
2014-02-27,58386.971090047395
2014-02-28,38092.051573219775
2014-03-01,24882.70062419032
2014-03-02,28856.002930145336
2014-03-03,59687.88365328679
2014-03-04,29007.059272979855
2014-03-05,24081.17403824004
2014-03-06,27794.91129401006
2014-03-07,33119.49254750256
2014-03-08,15904.250481695568
2014-03-09,23291.093136148116
2014-03-10,34661.93586137054
2014-03-11,55485.445861297536
2014-03-12,46328.283426028924
2014-03-13,35145.08726022841
2014-03-14,34378.85600794439
2014-03-15,26704.690717113946
2014-03-16,42869.55844583471
2014-03-17,48066.38944038399
2014-03-18,44698.270429287426
2014-03-19,46435.794159004865
2014-03-20,36086.80124557071
2014-03-21,27797.37565571138
2014-03-22,14760.41616766467
2014-03-23,19847.063125399192
2014-03-24,46237.75044883303
2014-03-25,32941.16875592542
2014-03-26,47335.3903490328
2014-03-27,37587.317282529046
2014-03-28,42326.3332289383
2014-03-29,16084.47193109889
2014-03-30,27363.532251395492
2014-03-31,43525.63503799548
2014-04-01,28314.896713615024
2014-04-02,27783.537097431716
2014-04-03,27003.490023295857
2014-04-04,20307.632075471698
2014-04-05,16544.979927007298
2014-04-06,14120.048861911988
2014-04-07,17835.77514613989
2014-04-08,25124.623756406392
2014-04-09,28930.134786521347
2014-04-10,28571.48615813583
2014-04-11,27504.21222950169
2014-04-12,12248.690641764355
2014-04-13,17649.903531268494
