report_date,y
2014-04-01,4329.698799262897
2014-04-02,3699.1558483818835
2014-04-03,740.0069376859041
2014-04-04,-573.5034379229113
2014-04-05,-7148.99370060958
2014-04-06,-6323.539720261358
2014-04-07,5277.175273463162
2014-04-08,4329.698799262897
2014-04-09,3699.1558483818835
2014-04-10,740.0069376859041
2014-04-11,-573.5034379229113
2014-04-12,-7148.99370060958
2014-04-13,-6323.539720261358
2014-04-14,5277.175273463162
2014-04-15,4329.698799262897
2014-04-16,3699.1558483818835
2014-04-17,740.0069376859041
2014-04-18,-573.5034379229113
2014-04-19,-7148.99370060958
2014-04-20,-6323.539720261358
2014-04-21,5277.175273463162
2014-04-22,4329.698799262897
2014-04-23,3699.1558483818835
2014-04-24,740.0069376859041
2014-04-25,-573.5034379229113
2014-04-26,-7148.99370060958
2014-04-27,-6323.539720261358
2014-04-28,5277.175273463162
2014-04-29,4329.698799262897
2014-04-30,3699.1558483818835
2014-05-01,740.0069376859041
2014-05-02,-573.5034379229113
2014-05-03,-7148.99370060958
2014-05-04,-6323.539720261358
2014-05-05,5277.175273463162
2014-05-06,4329.698799262897
2014-05-07,3699.1558483818835
2014-05-08,740.0069376859041
2014-05-09,-573.5034379229113
2014-05-10,-7148.99370060958
2014-05-11,-6323.539720261358
2014-05-12,5277.175273463162
2014-05-13,4329.698799262897
2014-05-14,3699.1558483818835
2014-05-15,740.0069376859041
2014-05-16,-573.5034379229113
2014-05-17,-7148.99370060958
2014-05-18,-6323.539720261358
2014-05-19,5277.175273463162
2014-05-20,4329.698799262897
2014-05-21,3699.1558483818835
2014-05-22,740.0069376859041
2014-05-23,-573.5034379229113
2014-05-24,-7148.99370060958
2014-05-25,-6323.539720261358
2014-05-26,5277.175273463162
2014-05-27,4329.698799262897
2014-05-28,3699.1558483818835
2014-05-29,740.0069376859041
2014-05-30,-573.5034379229113
2014-05-31,-7148.99370060958
2014-06-01,-6323.539720261358
2014-06-02,5277.175273463162
2014-06-03,4329.698799262897
2014-06-04,3699.1558483818835
2014-06-05,740.0069376859041
2014-06-06,-573.5034379229113
2014-06-07,-7148.99370060958
2014-06-08,-6323.539720261358
2014-06-09,5277.175273463162
2014-06-10,4329.698799262897
2014-06-11,3699.1558483818835
2014-06-12,740.0069376859041
2014-06-13,-573.5034379229113
2014-06-14,-7148.99370060958
2014-06-15,-6323.539720261358
2014-06-16,5277.175273463162
2014-06-17,4329.698799262897
2014-06-18,3699.1558483818835
2014-06-19,740.0069376859041
2014-06-20,-573.5034379229113
2014-06-21,-7148.99370060958
2014-06-22,-6323.539720261358
2014-06-23,5277.175273463162
2014-06-24,4329.698799262897
2014-06-25,3699.1558483818835
2014-06-26,740.0069376859041
2014-06-27,-573.5034379229113
2014-06-28,-7148.99370060958
2014-06-29,-6323.539720261358
2014-06-30,5277.175273463162
2014-07-01,4329.698799262897
2014-07-02,3699.1558483818835
2014-07-03,740.0069376859041
2014-07-04,-573.5034379229113
2014-07-05,-7148.99370060958
2014-07-06,-6323.539720261358
2014-07-07,5277.175273463162
2014-07-08,4329.698799262897
2014-07-09,3699.1558483818835
2014-07-10,740.0069376859041
2014-07-11,-573.5034379229113
2014-07-12,-7148.99370060958
2014-07-13,-6323.539720261358
2014-07-14,5277.175273463162
2014-07-15,4329.698799262897
2014-07-16,3699.1558483818835
2014-07-17,740.0069376859041
2014-07-18,-573.5034379229113
2014-07-19,-7148.99370060958
2014-07-20,-6323.539720261358
2014-07-21,5277.175273463162
2014-07-22,4329.698799262897
2014-07-23,3699.1558483818835
2014-07-24,740.0069376859041
2014-07-25,-573.5034379229113
2014-07-26,-7148.99370060958
2014-07-27,-6323.539720261358
2014-07-28,5277.175273463162
2014-07-29,4329.698799262897
2014-07-30,3699.1558483818835
2014-07-31,740.0069376859041
2014-08-01,-573.5034379229113
2014-08-02,-7148.99370060958
2014-08-03,-6323.539720261358
2014-08-04,5277.175273463162
2014-08-05,4329.698799262897
2014-08-06,3699.1558483818835
2014-08-07,740.0069376859041
2014-08-08,-573.5034379229113
2014-08-09,-7148.99370060958
2014-08-10,-6323.539720261358
2014-08-11,5277.175273463162
2014-08-12,4329.698799262897
2014-08-13,3699.1558483818835
2014-08-14,740.0069376859041
2014-08-15,-573.5034379229113
2014-08-16,-7148.99370060958
2014-08-17,-6323.539720261358
2014-08-18,5277.175273463162
2014-08-19,4329.698799262897
2014-08-20,3699.1558483818835
2014-08-21,740.0069376859041
2014-08-22,-573.5034379229113
2014-08-23,-7148.99370060958
2014-08-24,-6323.539720261358
2014-08-25,5277.175273463162
2014-08-26,4329.698799262897
2014-08-27,3699.1558483818835
2014-08-28,740.0069376859041
2014-08-29,-573.5034379229113
2014-08-30,-7148.99370060958
2014-08-31,-6323.539720261358
