report_date,0
2013-07-01,45869.95121951219
2013-07-02,5728.104651162791
2013-07-03,50805.90697674418
2013-07-04,18051.21
2013-07-05,421.07766990291265
2013-07-06,614.9444444444445
2013-07-07,28733.27619047619
2013-07-08,64721.09345794393
2013-07-09,12431.927419354839
2013-07-10,400.1290322580645
2013-07-11,7109.832061068702
2013-07-12,34732.26865671642
2013-07-13,8693.63829787234
2013-07-14,2369.906474820144
2013-07-15,67141.95918367348
2013-07-16,61164.96688741722
2013-07-17,51057.49677419355
2013-07-18,34600.86624203822
2013-07-19,44893.85
2013-07-20,2079.3333333333335
2013-07-21,5338.563636363637
2013-07-22,67656.79041916168
2013-07-23,77099.58045977012
2013-07-24,170678.75977653632
2013-07-25,144712.03825136612
2013-07-26,192864.27027027027
2013-07-27,57977.19889502762
2013-07-28,3641.1847826086955
2013-07-29,77289.70053475935
2013-07-30,47534.36315789474
2013-07-31,13255.57435897436
2013-08-01,67561.01515151515
2013-08-02,168316.34
2013-08-03,84615.55
2013-08-04,21329.48258706468
2013-08-05,42318.64390243903
2013-08-06,26479.74396135266
2013-08-07,116775.20283018867
2013-08-08,104635.79342723005
2013-08-09,111348.78604651162
2013-08-10,92824.35648148147
2013-08-11,48731.2694063927
2013-08-12,87764.6711111111
2013-08-13,80859.20888888888
2013-08-14,21902.253333333334
2013-08-15,175052.8982300885
2013-08-16,115287.22026431718
2013-08-17,2641.7256637168143
2013-08-18,54119.41739130435
2013-08-19,72690.61802575107
2013-08-20,93480.4255319149
2013-08-21,83094.64406779662
2013-08-22,69463.3817427386
2013-08-23,25876.338775510205
2013-08-24,33839.753086419754
2013-08-25,46868.87704918033
2013-08-26,45198.52
2013-08-27,178669.859375
2013-08-28,102690.45559845559
2013-08-29,87491.2109375
2013-08-30,37594.88888888889
2013-08-31,65330.73282442748
2013-09-01,178430.57894736843
2013-09-02,35273.61992619926
2013-09-03,110859.58823529411
2013-09-04,51779.509090909094
2013-09-05,35098.19565217391
2013-09-06,76307.30935251799
2013-09-07,45249.856630824375
2013-09-08,17962.049122807017
2013-09-09,102393.73333333334
2013-09-10,81734.181184669
2013-09-11,189211.88965517242
2013-09-12,81034.79931972788
2013-09-13,136430.4863945578
2013-09-14,83723.3593220339
2013-09-15,55403.79865771812
2013-09-16,96054.9900332226
2013-09-17,149117.98013245032
2013-09-18,108211.17725752508
2013-09-19,4465.221476510067
2013-09-20,20234.547297297297
2013-09-21,58144.21885521885
2013-09-22,120738.95333333334
2013-09-23,107034.83333333333
2013-09-24,134779.501650165
2013-09-25,184571.86184210525
2013-09-26,84185.94805194806
2013-09-27,58350.21639344262
2013-09-28,129138.27096774193
2013-09-29,70976.5127388535
2013-09-30,49190.95899053628
2013-10-01,6938.053627760252
2013-10-02,5253.776729559749
2013-10-03,5533.603125
2013-10-04,50722.11728395062
2013-10-05,24839.993808049534
2013-10-06,20353.36280487805
2013-10-07,30226.13149847095
2013-10-08,197613.8622754491
2013-10-09,42018.84821428572
2013-10-10,72758.97360703812
2013-10-11,30938.274052478133
2013-10-12,51862.510204081635
2013-10-13,56032.9540229885
2013-10-14,21907.00568181818
2013-10-15,32367.692737430167
2013-10-16,99426.87637362638
2013-10-17,25650.471849865953
2013-10-18,12239.781914893618
2013-10-19,23908.436031331592
2013-10-20,106302.59689922481
2013-10-21,46998.75388601036
2013-10-22,170132.64912280702
2013-10-23,132659.1175
2013-10-24,85714.8864197531
2013-10-25,84029.18886198547
2013-10-26,60399.31400966184
2013-10-27,68746.09489051095
2013-10-28,54613.268867924526
2013-10-29,64454.22641509434
2013-10-30,113287.69392523365
2013-10-31,85122.17660550459
2013-11-01,98785.82126696833
2013-11-02,19455.36689038031
2013-11-03,19668.204444444444
2013-11-04,244740.39262472885
2013-11-05,55833.83783783784
2013-11-06,121922.14343434344
2013-11-07,49315.6873747495
2013-11-08,93848.455078125
2013-11-09,36197.52408477842
2013-11-10,61637.10701107011
2013-11-11,56417.73545966229
2013-11-12,188695.8582230624
2013-11-13,84084.0800744879
2013-11-14,43069.089219330854
2013-11-15,44219.629562043796
2013-11-16,19594.612903225807
2013-11-17,37976.130124777184
2013-11-18,184676.9460869565
2013-11-19,53874.63148788927
2013-11-20,95078.05660377358
2013-11-21,77555.7461669506
2013-11-22,54161.47723440135
2013-11-23,48513.3243697479
2013-11-24,100384.41304347826
2013-11-25,43297.3842364532
2013-11-26,53150.11274509804
2013-11-27,84218.44732576986
2013-11-28,45750.62662337662
2013-11-29,139533.3474025974
2013-11-30,138198.7802907916
2013-12-01,84538.83121019109
2013-12-02,95992.63479623824
