report_date,0
2013-07-01,154533
2013-07-02,339868
2013-07-03,183206
2013-07-04,468735
2013-07-05,371837
2013-07-06,284813
2013-07-07,192193
2013-07-08,382571
2013-07-09,451226
2013-07-10,502063
2013-07-11,730495
2013-07-12,1119342
2013-07-13,244436
2013-07-14,477808
2013-07-15,1303080
2013-07-16,995861
2013-07-17,1847414
2013-07-18,3036181
2013-07-19,362610
2013-07-20,1186802
2013-07-21,579119
2013-07-22,525533
2013-07-23,755771
2013-07-24,613516
2013-07-25,1207558
2013-07-26,964550
2013-07-27,1461935
2013-07-28,481112
2013-07-29,995471
2013-07-30,1084397
2013-07-31,1011649
2013-08-01,939266
2013-08-02,1031355
2013-08-03,1213565
2013-08-04,1218957
2013-08-05,1524482
2013-08-06,2296184
2013-08-07,1270213
2013-08-08,550905
2013-08-09,2779981
2013-08-10,1011901
2013-08-11,698543
2013-08-12,1307687
2013-08-13,1090762
2013-08-14,1309215
2013-08-15,1379383
2013-08-16,958326
2013-08-17,1180570
2013-08-18,804278
2013-08-19,1876432
2013-08-20,1597922
2013-08-21,1304844
2013-08-22,1790353
2013-08-23,2338867
2013-08-24,2349583
2013-08-25,1644237
2013-08-26,2592674
2013-08-27,1084106
2013-08-28,2450041
2013-08-29,1270298
2013-08-30,1554742
2013-08-31,2595091
2013-09-01,2504441
2013-09-02,1223592
2013-09-03,2098730
2013-09-04,4509284
2013-09-05,3505304
2013-09-06,2086522
2013-09-07,3212282
2013-09-08,1781131
2013-09-09,3583995
2013-09-10,3548478
2013-09-11,3401392
2013-09-12,2182332
2013-09-13,6076491
2013-09-14,869505
2013-09-15,1949286
2013-09-16,2143297
2013-09-17,1215842
2013-09-18,2052742
2013-09-19,1509812
2013-09-20,1646937
2013-09-21,1765332
2013-09-22,3750917
2013-09-23,6046316
2013-09-24,3292983
2013-09-25,2996717
2013-09-26,3654390
2013-09-27,2987260
2013-09-28,5335874
2013-09-29,5083674
2013-09-30,7054439
2013-10-01,924724
2013-10-02,1854605
2013-10-03,908949
2013-10-04,2472700
2013-10-05,1330493
2013-10-06,1972310
2013-10-07,4111948
2013-10-08,5467373
2013-10-09,7519214
2013-10-10,6379283
2013-10-11,3125907
2013-10-12,3733199
2013-10-13,1602457
2013-10-14,5235893
2013-10-15,3888497
2013-10-16,6060690
2013-10-17,4370001
2013-10-18,2677792
2013-10-19,2435240
2013-10-20,3316514
2013-10-21,6166060
2013-10-22,5558484
2013-10-23,7524202
2013-10-24,5031082
2013-10-25,3964776
2013-10-26,4312242
2013-10-27,2741865
2013-10-28,5803693
2013-10-29,3934044
2013-10-30,5455619
2013-10-31,5050628
2013-11-01,5691464
2013-11-02,6824519
2013-11-03,4043578
2013-11-04,6115723
2013-11-05,6261571
2013-11-06,8849596
2013-11-07,9065551
2013-11-08,8470211
2013-11-09,5600693
2013-11-10,11347881
2013-11-11,96971980
2013-11-12,9329562
2013-11-13,6897512
2013-11-14,4721790
2013-11-15,7521435
2013-11-16,6106016
2013-11-17,6932152
2013-11-18,7492217
2013-11-19,7571679
2013-11-20,8295028
2013-11-21,6464536
2013-11-22,13412615
2013-11-23,5541321
2013-11-24,6406686
2013-11-25,10688896
2013-11-26,11052591
2013-11-27,9449600
2013-11-28,8617673
2013-11-29,5523768
2013-11-30,8006446
2013-12-01,10600922
